2,KOSAD DEPOT,21.24719502,72.8535517,61,MAKKAI POOL U,21.192293,72.815777,9.85
2,KOSAD DEPOT,21.24719502,72.8535517,62,SARVODAY VIDHYALAY SEGVACHHAMA,21.220116,72.739943,14.933
2,KOSAD DEPOT,21.24719502,72.8535517,63,V.N.S.G. UNIVERSITY,21.155067,72.783131,16.591
2,KOSAD DEPOT,21.24719502,72.8535517,64,SUMAN DARSHAN,21.223193,72.808139,7.047
2,KOSAD DEPOT,21.24719502,72.8535517,65,MANGAL PANDEY HALL GODADARA,21.166307,72.870658,13.706
2,KOSAD DEPOT,21.24719502,72.8535517,66,DABHOLI GAAM APPROACH,21.236603,72.807822,6.602
2,KOSAD DEPOT,21.24719502,72.8535517,67,KHARWARNAGAR BRT,21.177901,72.834178,12.086
2,KOSAD DEPOT,21.24719502,72.8535517,68,BHESTAN GARDEN TERMINAL,21.125847,72.85233,17.183
2,KOSAD DEPOT,21.24719502,72.8535517,69,VINDESHWAR MAHADEV TEMPLE,21.137532,72.817753,18.17
2,KOSAD DEPOT,21.24719502,72.8535517,70,UTRAN RAILWAY STATION,21.232961,72.853939,2.335
2,KOSAD DEPOT,21.24719502,72.8535517,71,MAGOB GAM,21.19016,72.868282,10.722
2,KOSAD DEPOT,21.24719502,72.8535517,72,SMC WARD OFFICE LIMBAYAT,21.165783,72.857522,13.992
2,KOSAD DEPOT,21.24719502,72.8535517,73,ROYAL TOWNSHIP,21.246464,72.909711,9.961
2,KOSAD DEPOT,21.24719502,72.8535517,74,UTRAN LAKE GARDEN,21.23088,72.85648,2.524
2,KOSAD DEPOT,21.24719502,72.8535517,75,AMEZIA AMUZEMENT PARK,21.192617,72.86656,11.256
2,KOSAD DEPOT,21.24719502,72.8535517,76,BAMROLI,21.1389,72.8262,18.086
2,KOSAD DEPOT,21.24719502,72.8535517,77,BUDIYA GAAM U,21.101126,72.819533,21.969
2,KOSAD DEPOT,21.24719502,72.8535517,78,BUDIYA GAAM D,21.112388,72.829215,20.623
2,KOSAD DEPOT,21.24719502,72.8535517,79,BUDIYA GAAM CHOKDI,21.112388,72.829215,20.623
2,KOSAD DEPOT,21.24719502,72.8535517,80,SUNRISE VIDYALAY DINDOLI,21.158775,72.878728,17.098
2,KOSAD DEPOT,21.24719502,72.8535517,81,VESU GAAM,21.142237,72.777551,18.634
2,KOSAD DEPOT,21.24719502,72.8535517,82,ADAJAN G.S.R.T.C.,21.198617,72.808339,8.107
